"Registration.date","Total.usage.time","Pets","Carpet.score","Sent.for.repair","Failure.date","Battery.status","Impact.status","IR.status","Possession.time"
2018-04-02,66,0,3,1,2018-07-06,0,0,1,2280
2019-08-10,269,1,2,0,2019-12-31,0,0,0,3432
2016-10-24,838,0,2,0,2019-12-31,0,0,0,27912
2019-04-11,375,1,6,0,2019-12-31,0,0,0,6336
2016-07-03,2781,1,4,0,2019-12-31,0,0,0,30624
2017-04-30,400,0,1,0,2019-12-31,0,0,0,23400
2015-09-18,1912,0,2,0,2019-12-31,0,0,0,37560
2019-01-14,987,1,2,0,2019-12-31,0,0,0,8424
2018-04-30,933,0,4,0,2019-12-31,0,0,0,14640
2015-04-24,1090,0,4,0,2019-12-31,0,0,0,41088
2017-02-25,1220,0,2,0,2019-12-31,0,0,0,24936
2016-12-25,1048,0,5,0,2019-12-31,0,0,0,26424
2018-06-26,499,0,5,0,2019-12-31,0,0,0,13272
2018-04-18,453,0,2,0,2019-12-31,0,0,0,14928
2017-01-13,2279,1,3,1,2019-05-03,1,0,0,20160
2016-07-14,495,0,3,1,2018-06-08,0,0,1,16656
2016-04-10,1933,1,2,1,2018-10-23,1,0,0,22224
2018-05-13,742,0,2,0,2019-12-31,0,0,0,14328
2019-06-22,265,1,4,0,2019-12-31,0,0,0,4608
2019-03-25,599,1,6,0,2019-12-31,0,0,0,6744
2016-12-18,1727,1,4,1,2019-05-06,1,0,0,20856
2015-05-25,2469,1,5,0,2019-12-31,0,0,0,40344
2019-02-21,864,1,2,0,2019-12-31,0,0,0,7512
2015-05-14,2411,1,2,1,2018-12-20,0,0,1,31584
2015-07-29,104,1,4,0,2019-12-31,0,0,0,38784
2018-03-14,743,0,2,0,2019-12-31,0,0,0,15768
2016-08-08,1674,0,3,0,2019-12-31,0,0,0,29760
2015-12-11,1500,0,2,0,2019-12-31,0,0,0,35544
2016-12-20,1502,1,3,1,2019-01-12,0,0,1,18072
2019-04-24,274,0,2,0,2019-12-31,0,0,0,6024
2016-09-27,2774,1,3,0,2019-12-31,0,0,0,28560
2015-01-03,2747,1,2,1,2018-08-27,1,0,0,31968
2019-07-23,409,1,5,0,2019-12-31,0,0,0,3864
2019-10-04,59,0,4,0,2019-12-31,0,0,0,2112
2017-06-15,945,0,3,0,2019-12-31,0,0,0,22296
2017-04-26,1045,0,2,0,2019-12-31,0,0,0,23496
2017-12-25,719,1,4,1,2019-03-12,0,0,1,10608
2019-07-13,422,1,4,0,2019-12-31,0,0,0,4104
2015-11-12,3157,1,2,1,2019-06-22,1,1,0,31632
2018-12-06,1214,1,6,0,2019-12-31,0,0,0,9360
2016-03-01,1558,0,4,1,2019-06-14,0,0,1,28800
2017-11-19,415,1,5,1,2018-10-19,0,0,1,8016
2019-03-16,327,0,2,0,2019-12-31,0,0,0,6960
2015-08-30,3078,1,5,1,2018-10-25,1,0,0,27648
2019-06-24,325,1,3,0,2019-12-31,0,0,0,4560
2017-04-01,1101,0,3,0,2019-12-31,0,0,0,24096
2019-06-21,403,1,2,0,2019-12-31,0,0,0,4632
2016-03-29,441,0,1,0,2019-12-31,0,0,0,32928
2015-06-02,1817,0,2,0,2019-12-31,0,0,0,40152
2015-03-30,1293,0,3,0,2019-12-31,0,0,0,41688
2019-11-25,25,0,4,0,2019-12-31,0,0,0,864
2017-06-03,548,0,3,0,2019-12-31,0,0,0,22584
2019-03-24,744,1,3,0,2019-12-31,0,0,0,6768
2017-01-30,991,0,4,0,2019-12-31,0,0,0,25560
2017-06-12,816,0,3,0,2019-12-31,0,0,0,22368
2015-12-01,1423,0,2,1,2019-01-02,1,0,0,27072
2018-10-18,1013,1,3,0,2019-12-31,0,0,0,10536
2016-07-11,1596,1,2,1,2018-03-10,1,0,0,14568
2015-10-30,1168,1,2,0,2019-12-31,0,0,0,36552
2015-03-01,1922,0,3,1,2019-12-09,1,0,0,41856
2015-09-07,1415,0,3,1,2019-06-06,0,0,0,32832
2015-11-20,2719,1,4,0,2019-12-31,0,0,0,36048
2017-08-06,1284,1,4,0,2019-12-31,0,0,0,21048
2019-01-21,371,0,3,0,2019-12-31,0,0,0,8256
2015-07-30,933,0,6,1,2019-03-02,0,0,1,31464
2019-06-20,105,0,4,0,2019-12-31,0,0,0,4656
2017-11-16,1289,1,2,0,2019-12-31,0,0,0,18600
2015-09-25,1036,0,3,0,2019-12-31,0,0,0,37392
2019-07-07,207,0,5,0,2019-12-31,0,0,0,4248
2016-04-06,1290,0,3,0,2019-12-31,0,0,0,32736
2015-10-02,2638,1,2,1,2019-09-07,1,0,0,34464
2018-11-04,509,1,6,0,2019-12-31,0,0,0,10128
2016-02-25,537,0,3,1,2017-05-11,0,0,1,10584
2016-07-11,2002,0,2,0,2019-12-31,0,0,0,30432
2017-08-04,1815,1,3,0,2019-12-31,0,0,0,21096
2016-09-02,1726,1,3,0,2019-12-31,0,0,0,29160
2015-10-09,411,0,5,1,2018-02-06,0,0,1,20424
2016-05-01,1588,1,4,0,2019-12-31,0,0,0,32136
2016-10-02,2404,1,6,0,2019-12-31,0,0,0,28440
2017-11-22,994,0,3,0,2019-12-31,0,0,0,18456
2019-01-16,468,0,3,0,2019-12-31,0,0,0,8376
2019-09-01,179,1,2,0,2019-12-31,0,0,0,2904
2019-03-03,447,1,4,0,2019-12-31,0,0,0,7272
2015-08-20,2201,0,2,0,2019-12-31,0,0,0,38256
2018-03-31,1128,1,3,0,2019-12-31,0,0,0,15360
2018-06-14,469,0,4,0,2019-12-31,0,0,0,13560
2015-02-28,1664,1,4,1,2016-09-14,1,0,0,13536
2019-08-08,187,1,2,0,2019-12-31,0,0,0,3480
2017-05-23,363,1,3,1,2018-03-22,0,0,1,7272
2016-05-01,1805,0,3,0,2019-12-31,0,0,0,32136
2019-04-13,339,0,4,0,2019-12-31,0,0,0,6288
2016-02-23,65,0,5,1,2016-05-04,0,0,1,1704
2018-12-17,665,1,3,0,2019-12-31,0,0,0,9096
2018-03-27,224,0,2,0,2019-12-31,0,0,0,15456
2017-02-13,1009,0,3,0,2019-12-31,0,0,0,25224
2015-06-23,1033,0,1,1,2019-11-22,1,0,0,38712
2015-01-07,1644,0,1,0,2019-12-31,0,0,0,43656
2017-08-27,1267,0,2,0,2019-12-31,0,0,0,20544
2017-08-15,1094,0,5,0,2019-12-31,0,0,0,20832
2016-01-25,3309,1,5,0,2019-12-31,0,0,0,34464
2018-08-02,880,1,2,0,2019-12-31,0,0,0,12384
2019-10-22,120,1,4,0,2019-12-31,0,0,0,1680
2017-08-04,1616,1,3,0,2019-12-31,0,0,0,21096
2015-11-15,1643,0,4,0,2019-12-31,0,0,0,36168
2017-10-24,1162,0,6,0,2019-12-31,0,0,0,19152
2018-10-18,576,1,4,0,2019-12-31,0,0,0,10536
2018-05-02,685,0,5,0,2019-12-31,0,0,0,14592
2016-02-15,1862,0,5,0,2019-12-31,0,0,0,33960
2016-09-23,1529,0,6,0,2019-12-31,0,0,0,28656
2016-08-07,1328,0,5,0,2019-12-31,0,0,0,29784
2019-07-11,198,0,2,0,2019-12-31,0,0,0,4152
2015-12-30,1488,1,3,1,2017-02-27,1,0,0,10200
2018-05-28,1140,1,4,0,2019-12-31,0,0,0,13968
2015-09-09,1598,0,3,0,2019-12-31,0,0,0,37776
2015-07-15,1012,1,5,1,2016-05-17,1,0,0,7368
2015-06-19,1320,0,3,0,2019-12-31,0,0,0,39744
2019-08-01,392,1,4,0,2019-12-31,0,0,0,3648
2016-05-20,760,1,1,1,2016-12-04,1,0,0,4752
2019-06-06,360,1,3,0,2019-12-31,0,0,0,4992
2018-11-12,367,0,4,0,2019-12-31,0,0,0,9936
2018-12-22,828,1,2,0,2019-12-31,0,0,0,8976
2016-01-11,2540,1,4,0,2019-12-31,0,0,0,34800
2015-03-30,2166,0,6,1,2018-09-28,1,0,0,30672
2015-03-12,1174,0,2,1,2017-12-25,0,0,1,24456
2016-06-03,1756,0,1,0,2019-12-31,0,0,0,31344
2016-09-28,1763,0,3,0,2019-12-31,0,0,0,28536
2018-09-08,1271,1,4,0,2019-12-31,0,0,0,11496
2016-04-04,2077,0,2,0,2019-12-31,0,0,0,32784
2017-08-02,1342,1,2,0,2019-12-31,0,0,0,21144
2018-10-18,474,0,4,0,2019-12-31,0,0,0,10536
2018-03-07,852,0,3,0,2019-12-31,0,0,0,15936
2016-01-08,2352,1,1,1,2019-05-26,1,0,0,29616
2019-12-19,25,1,3,0,2019-12-31,0,0,0,288
2015-01-01,2059,1,3,1,2018-02-07,1,0,0,27192
2016-01-13,1433,1,5,1,2017-11-25,1,0,0,16368
2018-03-03,748,0,5,0,2019-12-31,0,0,0,16032
2015-02-01,936,0,2,0,2019-12-31,0,0,0,43056
2015-02-18,3143,1,4,1,2019-05-12,1,0,0,37056
2018-01-14,154,0,3,0,2019-12-31,0,0,0,17184
2017-11-07,655,0,2,0,2019-12-31,0,0,0,18816
2016-03-24,861,1,4,0,2019-12-31,0,0,0,33048
2019-08-07,281,1,1,0,2019-12-31,0,0,0,3504
2018-05-12,1209,1,2,0,2019-12-31,0,0,0,14352
2018-03-24,576,0,3,0,2019-12-31,0,0,0,15528
2016-01-16,1176,0,2,0,2019-12-31,0,0,0,34680
2017-05-27,646,1,6,0,2019-12-31,0,0,0,22752
2019-12-07,57,1,3,0,2019-12-31,0,0,0,576
2019-12-19,39,1,7,0,2019-12-31,0,0,0,288
2017-04-03,1366,1,2,0,2019-12-31,0,0,0,24048
2018-07-29,901,1,3,0,2019-12-31,0,0,0,12480
2016-08-01,1526,1,3,1,2018-07-29,1,0,0,17448
2019-03-03,243,0,2,0,2019-12-31,0,0,0,7272
2017-03-03,2211,1,3,0,2019-12-31,0,0,0,24792
2019-12-24,9,0,4,0,2019-12-31,0,0,0,168
2019-01-11,459,0,3,0,2019-12-31,0,0,0,8496
2017-06-06,420,0,5,0,2019-12-31,0,0,0,22512
2017-09-10,855,0,4,0,2019-12-31,0,0,0,20208
2016-09-14,1597,0,4,0,2019-12-31,0,0,0,28872
2015-04-05,2108,1,3,1,2017-06-24,1,0,0,19464
2017-04-17,2304,1,5,0,2019-12-31,0,0,0,23712
2017-06-28,1389,0,3,0,2019-12-31,0,0,0,21984
2016-05-31,753,0,3,0,2019-12-31,0,0,0,31416
2018-11-18,988,1,3,0,2019-12-31,0,0,0,9792
2016-07-08,694,0,4,0,2019-12-31,0,0,0,30504
2017-07-30,1962,1,3,0,2019-12-31,0,0,0,21216
2017-05-22,1387,0,4,0,2019-12-31,0,0,0,22872
2018-11-04,385,0,3,0,2019-12-31,0,0,0,10128
2015-10-27,2518,1,3,0,2019-12-31,0,0,0,36624
2017-03-17,284,0,4,0,2019-12-31,0,0,0,24456
2017-08-13,623,0,3,0,2019-12-31,0,0,0,20880
2017-05-20,1057,0,3,0,2019-12-31,0,0,0,22920
2017-08-15,1454,1,3,1,2019-07-03,0,0,1,16488
2018-06-05,668,0,2,0,2019-12-31,0,0,0,13776
2016-10-04,1790,1,2,0,2019-12-31,0,0,0,28392
2019-03-14,147,0,3,0,2019-12-31,0,0,0,7008
2019-08-11,127,0,3,0,2019-12-31,0,0,0,3408
2015-07-14,1516,0,1,0,2019-12-31,0,0,0,39144
2016-01-13,1864,1,3,1,2017-09-15,1,0,0,14664
2017-06-07,1723,1,5,0,2019-12-31,0,0,0,22488
2016-08-14,2655,1,4,0,2019-12-31,0,0,0,29616
2017-05-11,1621,1,2,0,2019-12-31,0,0,0,23136
2017-12-06,368,0,4,0,2019-12-31,0,0,0,18120
2016-02-13,1153,0,4,0,2019-12-31,0,0,0,34008
2018-09-02,770,0,3,0,2019-12-31,0,0,0,11640
2015-10-02,1583,1,4,1,2017-04-24,1,0,0,13680
2018-06-27,835,0,2,0,2019-12-31,0,0,0,13248
2016-04-27,788,0,2,1,2018-01-08,0,0,1,14904
2017-02-17,1213,1,2,0,2019-12-31,0,0,0,25128
2018-08-10,290,1,3,1,2018-12-30,0,0,1,3408
2017-05-16,1979,1,3,0,2019-12-31,0,0,0,23016
2016-09-10,1282,0,4,0,2019-12-31,0,0,0,28968
2016-03-15,2916,1,2,1,2019-03-03,1,0,0,25992
2016-01-30,308,0,3,0,2019-12-31,0,0,0,34344
2016-03-17,1100,0,3,0,2019-12-31,0,0,0,33216
2017-10-28,1413,1,2,0,2019-12-31,0,0,0,19056
2018-07-25,573,0,5,0,2019-12-31,0,0,0,12576
2015-07-17,1730,0,2,0,2019-12-31,0,0,0,39072
2017-08-05,151,0,4,0,2019-12-31,0,0,0,21072
2019-04-06,639,1,2,0,2019-12-31,0,0,0,6456
2018-07-28,478,0,4,0,2019-12-31,0,0,0,12504
2016-07-27,1367,0,4,0,2019-12-31,0,0,0,30048
2015-07-31,925,0,3,0,2019-12-31,0,0,0,38736
2017-11-15,922,1,7,0,2019-12-31,0,0,0,18624
2019-02-27,336,0,3,0,2019-12-31,0,0,0,7368
2017-08-08,1718,1,3,0,2019-12-31,0,0,0,21000
2018-06-21,1188,1,3,0,2019-12-31,0,0,0,13392
2017-07-01,1230,1,3,0,2019-12-31,0,0,0,21912
2016-10-08,474,0,4,0,2019-12-31,0,0,0,28296
2019-10-28,106,1,5,0,2019-12-31,0,0,0,1536
2019-08-12,229,1,2,0,2019-12-31,0,0,0,3384
2016-01-09,894,0,1,1,2019-04-06,0,0,1,28392
2019-10-10,65,0,3,0,2019-12-31,0,0,0,1968
2019-05-15,597,1,3,0,2019-12-31,0,0,0,5520
2018-06-27,1051,1,4,0,2019-12-31,0,0,0,13248
2017-07-24,754,0,6,0,2019-12-31,0,0,0,21360
2017-05-27,1106,1,2,0,2019-12-31,0,0,0,22752
2016-01-04,1290,0,1,0,2019-12-31,0,0,0,34968
2015-07-03,2270,1,5,1,2019-07-13,0,0,1,35304
2017-05-12,571,0,5,0,2019-12-31,0,0,0,23112
2016-07-24,1236,0,2,0,2019-12-31,0,0,0,30120
2018-11-11,654,0,2,0,2019-12-31,0,0,0,9960
2019-07-04,340,1,3,0,2019-12-31,0,0,0,4320
2016-09-04,1177,0,5,1,2019-11-13,0,0,1,27960
2019-02-13,322,0,4,0,2019-12-31,0,0,0,7704
2016-02-06,1085,0,4,0,2019-12-31,0,0,0,34176
2018-10-30,473,0,3,0,2019-12-31,0,0,0,10248
2017-10-20,662,0,3,0,2019-12-31,0,0,0,19248
2017-02-12,877,0,1,0,2019-12-31,0,0,0,25248
2019-03-12,269,0,3,0,2019-12-31,0,0,0,7056
2016-06-08,2446,1,1,1,2019-03-12,1,0,0,24168
2017-05-09,508,0,2,0,2019-12-31,0,0,0,23184
2018-11-26,293,0,3,0,2019-12-31,0,0,0,9600
2015-06-01,2137,0,4,0,2019-12-31,0,0,0,40176
2016-12-21,2746,1,4,0,2019-12-31,0,0,0,26520
2015-06-24,1153,0,3,1,2019-10-07,1,0,0,37584
2015-09-01,1660,0,2,1,2019-12-30,1,0,0,37944
2016-02-08,1492,0,5,0,2019-12-31,0,0,0,34128
2016-05-15,1347,0,5,0,2019-12-31,0,0,0,31800
2016-06-30,1557,0,2,0,2019-12-31,0,0,0,30696
2016-11-15,1284,0,2,0,2019-12-31,0,0,0,27384
2017-06-16,1427,0,3,0,2019-12-31,0,0,0,22272
2019-05-24,342,0,6,0,2019-12-31,0,0,0,5304
2018-09-29,557,0,3,0,2019-12-31,0,0,0,10992
2019-10-11,142,1,2,0,2019-12-31,0,0,0,1944
2016-08-29,1658,1,2,0,2019-12-31,0,0,0,29256
2019-02-13,247,0,4,0,2019-12-31,0,0,0,7704
2015-08-31,1140,0,4,0,2019-12-31,0,0,0,37992
2015-08-16,1239,0,1,0,2019-12-31,0,0,0,38352
2018-08-22,519,0,4,0,2019-12-31,0,0,0,11904
2017-09-28,328,0,4,0,2019-12-31,0,0,0,19776
2018-01-16,1102,0,5,0,2019-12-31,0,0,0,17136
2015-08-13,740,0,3,0,2019-12-31,0,0,0,38424
2019-05-20,198,0,2,0,2019-12-31,0,0,0,5400
2019-03-19,384,0,3,0,2019-12-31,0,0,0,6888
2015-03-26,2393,1,2,1,2019-07-11,0,0,1,37632
2018-07-15,1257,1,6,0,2019-12-31,0,0,0,12816
2017-09-03,881,0,2,0,2019-12-31,0,0,0,20376
2019-09-23,124,0,4,0,2019-12-31,0,0,0,2376
2019-07-24,433,1,4,0,2019-12-31,0,0,0,3840
2017-04-12,1794,1,3,0,2019-12-31,0,0,0,23832
2018-10-29,1142,1,4,0,2019-12-31,0,0,0,10272
2017-07-11,1141,0,2,0,2019-12-31,0,0,0,21672
2016-01-05,1371,0,6,0,2019-12-31,0,0,0,34944
2018-08-02,1646,1,2,0,2019-12-31,0,0,0,12384
2018-11-03,1092,1,6,1,2019-12-09,1,0,0,9624
2018-07-13,861,1,4,0,2019-12-31,0,0,0,12864
2015-12-16,1388,0,1,0,2019-12-31,0,0,0,35424
2016-06-27,1481,0,5,0,2019-12-31,0,0,0,30768
2016-08-16,2819,1,4,0,2019-12-31,0,0,0,29568
2017-11-10,961,0,2,0,2019-12-31,0,0,0,18744
2019-05-31,289,1,3,0,2019-12-31,0,0,0,5136
2019-05-21,371,0,3,0,2019-12-31,0,0,0,5376
2016-12-05,1999,1,4,1,2019-02-02,1,0,0,18936
2018-09-09,647,0,2,0,2019-12-31,0,0,0,11472
2018-12-25,726,1,4,0,2019-12-31,0,0,0,8904
2018-08-15,967,1,4,0,2019-12-31,0,0,0,12072
2016-12-04,1297,0,4,0,2019-12-31,0,0,0,26928
2016-06-28,1518,0,1,0,2019-12-31,0,0,0,30744
2015-04-15,1085,1,3,1,2016-07-25,1,0,0,11208
2018-05-15,455,0,4,0,2019-12-31,0,0,0,14280
2015-12-28,2183,1,4,1,2018-02-23,1,0,0,18912
2018-02-15,202,0,5,0,2019-12-31,0,0,0,16416
2015-09-10,1963,0,3,0,2019-12-31,0,0,0,37752
2016-11-12,791,0,3,0,2019-12-31,0,0,0,27456
2016-07-27,1378,0,3,0,2019-12-31,0,0,0,30048
2019-01-28,278,0,2,0,2019-12-31,0,0,0,8088
2016-11-03,2605,1,3,0,2019-12-31,0,0,0,27672
2017-03-13,1010,0,2,0,2019-12-31,0,0,0,24552
2017-03-12,1873,1,3,0,2019-12-31,0,0,0,24576
2018-01-03,913,0,2,0,2019-12-31,0,0,0,17448
2017-01-07,2526,1,3,1,2019-07-12,1,0,0,21984
2019-10-16,79,0,5,0,2019-12-31,0,0,0,1824
2019-11-08,38,0,2,0,2019-12-31,0,0,0,1272
2019-07-28,158,0,4,0,2019-12-31,0,0,0,3744
2015-06-01,545,1,3,0,2019-12-31,0,0,0,40176
2017-05-20,718,0,4,0,2019-12-31,0,0,0,22920
2016-09-11,1489,0,4,0,2019-12-31,0,0,0,28944
2018-05-14,1657,1,4,0,2019-12-31,0,0,0,14304
2018-03-08,1260,1,2,0,2019-12-31,0,0,0,15912
2019-04-19,530,1,2,0,2019-12-31,0,0,0,6144
2019-09-28,112,0,3,0,2019-12-31,0,0,0,2256
2017-11-14,1323,1,3,0,2019-12-31,0,0,0,18648
2017-09-04,1036,0,3,0,2019-12-31,0,0,0,20352
2019-09-16,131,0,5,0,2019-12-31,0,0,0,2544
2019-06-18,361,0,2,0,2019-12-31,0,0,0,4704
2017-01-19,1199,0,1,0,2019-12-31,0,0,0,25824
2015-04-02,1315,0,3,1,2019-07-10,0,0,1,37440
2018-11-22,998,1,3,0,2019-12-31,0,0,0,9696
2019-08-18,125,0,2,0,2019-12-31,0,0,0,3240
2016-11-20,1671,1,3,1,2019-11-16,1,0,0,26184
2016-03-23,633,0,3,0,2019-12-31,0,0,0,33072
2015-06-10,1362,0,1,0,2019-12-31,0,0,0,39960
2016-12-15,1050,0,4,0,2019-12-31,0,0,0,26664
2015-11-30,1073,0,4,0,2019-12-31,0,0,0,35808
2015-09-01,733,0,4,0,2019-12-31,0,0,0,37968
2016-04-15,2901,1,3,0,2019-12-31,0,0,0,32520
2017-10-07,1659,1,2,0,2019-12-31,0,0,0,19560
2015-09-28,2093,0,5,0,2019-12-31,0,0,0,37320
2019-10-25,201,1,2,0,2019-12-31,0,0,0,1608
2019-09-21,250,1,2,0,2019-12-31,0,0,0,2424
2019-12-17,15,0,2,0,2019-12-31,0,0,0,336
2018-07-13,528,0,2,0,2019-12-31,0,0,0,12864
2015-09-15,1697,1,5,1,2018-07-08,1,0,0,24648
2015-01-17,1776,0,4,0,2019-12-31,0,0,0,43416
2018-06-07,540,0,3,0,2019-12-31,0,0,0,13728
2018-05-28,1325,1,4,0,2019-12-31,0,0,0,13968
2019-08-03,231,1,2,0,2019-12-31,0,0,0,3600
2017-01-15,1705,1,3,0,2019-12-31,0,0,0,25920
2017-02-10,1271,0,4,0,2019-12-31,0,0,0,25296
2017-09-08,852,0,2,0,2019-12-31,0,0,0,20256
2017-01-25,818,0,2,0,2019-12-31,0,0,0,25680
2015-06-28,1958,0,2,0,2019-12-31,0,0,0,39528
2016-11-25,1861,1,5,0,2019-12-31,0,0,0,27144
2015-12-28,2569,1,5,0,2019-12-31,0,0,0,35136
2018-08-16,569,0,5,0,2019-12-31,0,0,0,12048
2015-01-21,1778,1,4,1,2016-08-14,1,0,0,13704
2019-08-05,67,1,5,0,2019-12-31,0,0,0,3552
2019-07-02,443,1,3,0,2019-12-31,0,0,0,4368
2018-10-09,558,0,3,0,2019-12-31,0,0,0,10752
2019-10-05,275,1,2,0,2019-12-31,0,0,0,2088
2018-02-16,1600,1,4,0,2019-12-31,0,0,0,16392
2018-04-12,471,0,2,0,2019-12-31,0,0,0,15072
2016-11-27,1376,0,4,0,2019-12-31,0,0,0,27096
2015-04-30,1515,0,3,0,2019-12-31,0,0,0,40944
2018-06-15,993,1,4,0,2019-12-31,0,0,0,13536
2015-08-21,1569,0,2,0,2019-12-31,0,0,0,38232
2016-06-15,1726,0,3,0,2019-12-31,0,0,0,31056
2018-02-28,1181,1,5,0,2019-12-31,0,0,0,16104
2016-12-13,1275,1,2,0,2019-12-31,0,0,0,26712
2015-05-09,2942,1,2,0,2019-12-31,0,0,0,40728
2019-04-26,248,1,3,0,2019-12-31,0,0,0,5976
2016-12-04,1114,0,2,0,2019-12-31,0,0,0,26928
2018-05-09,789,0,3,0,2019-12-31,0,0,0,14424
2015-02-08,526,0,3,1,2018-11-30,0,0,1,33384
2017-12-22,1014,0,3,0,2019-12-31,0,0,0,17736
2016-05-19,1186,0,4,0,2019-12-31,0,0,0,31704
2016-12-29,1036,0,3,0,2019-12-31,0,0,0,26328
2015-09-24,2892,1,4,1,2019-01-11,1,0,0,28920
2019-02-13,422,0,1,0,2019-12-31,0,0,0,7704
2015-09-14,696,0,2,1,2018-03-18,1,0,0,21984
2019-07-18,152,0,5,0,2019-12-31,0,0,0,3984
2019-07-02,239,0,2,0,2019-12-31,0,0,0,4368
2015-12-18,1391,0,1,0,2019-12-31,0,0,0,35376
2017-08-29,1777,1,2,0,2019-12-31,0,0,0,20496
2017-08-11,1234,1,3,0,2019-12-31,0,0,0,20928
2015-10-20,1406,0,3,0,2019-12-31,0,0,0,36792
2017-08-06,1701,1,4,0,2019-12-31,0,0,0,21048
2016-02-14,1273,0,2,0,2019-12-31,0,0,0,33984
2016-05-29,2569,1,3,0,2019-12-31,0,0,0,31464
2017-07-08,972,0,1,0,2019-12-31,0,0,0,21744
2015-10-18,1192,0,3,0,2019-12-31,0,0,0,36840
2019-08-09,208,0,4,0,2019-12-31,0,0,0,3456
2017-06-30,820,0,2,0,2019-12-31,0,0,0,21936
2018-01-28,1511,1,2,1,2019-10-31,0,0,1,15384
2018-09-20,388,0,1,0,2019-12-31,0,0,0,11208
2018-01-31,1011,1,3,1,2019-10-12,0,0,1,14856
2019-08-26,85,0,3,0,2019-12-31,0,0,0,3048
2015-05-27,2484,1,4,1,2019-11-14,1,0,0,39168
2015-02-21,1370,0,4,1,2019-10-21,0,0,1,40872
2017-09-15,1085,0,6,0,2019-12-31,0,0,0,20088
2016-03-16,1180,0,5,0,2019-12-31,0,0,0,33240
2018-03-23,432,0,3,0,2019-12-31,0,0,0,15552
2016-11-20,1095,0,2,0,2019-12-31,0,0,0,27264
2015-03-27,1755,0,2,1,2019-08-29,0,0,0,38784
2015-03-29,1488,1,3,1,2016-06-13,1,0,0,10608
2019-10-25,90,0,2,0,2019-12-31,0,0,0,1608
2016-02-18,1004,0,4,0,2019-12-31,0,0,0,33888
2015-01-21,1919,0,1,0,2019-12-31,0,0,0,43320
2016-02-03,1503,0,3,0,2019-12-31,0,0,0,34248
2015-04-13,2260,1,4,1,2017-09-01,0,1,0,20928
2016-03-05,2869,1,5,0,2019-12-31,0,0,0,33504
2017-01-05,1261,1,1,0,2019-12-31,0,0,0,26160
2015-01-27,1204,0,2,1,2019-02-27,0,0,0,35808
2016-10-22,617,0,3,0,2019-12-31,0,0,0,27960
2017-12-03,872,1,4,0,2019-12-31,0,0,0,18192
2018-01-11,738,1,5,1,2018-10-03,0,0,1,6360
2016-04-26,2230,1,5,1,2018-08-17,1,0,0,20232
2018-05-17,1065,1,3,0,2019-12-31,0,0,0,14232
2019-09-05,134,0,2,0,2019-12-31,0,0,0,2808
2015-01-07,1851,0,3,0,2019-12-31,0,0,0,43656
2018-12-08,403,0,3,0,2019-12-31,0,0,0,9312
2019-01-13,984,1,2,0,2019-12-31,0,0,0,8448
2015-05-14,1716,0,3,0,2019-12-31,0,0,0,40608
2017-11-01,1482,1,5,0,2019-12-31,0,0,0,18960
2017-09-11,736,0,5,0,2019-12-31,0,0,0,20184
2015-09-09,1854,1,2,1,2017-10-31,1,0,0,18792
2016-05-19,1989,1,4,1,2018-08-17,1,0,0,19680
2016-10-04,1167,0,4,0,2019-12-31,0,0,0,28392
2019-01-24,292,0,6,0,2019-12-31,0,0,0,8184
2015-11-10,2369,1,2,1,2019-05-13,1,0,0,30720
2017-08-09,849,0,4,1,2019-10-13,1,0,0,19080
2018-10-28,371,0,3,0,2019-12-31,0,0,0,10296
2016-06-11,1483,0,1,0,2019-12-31,0,0,0,31152
2017-03-08,1421,0,3,0,2019-12-31,0,0,0,24672
2018-05-07,660,0,3,0,2019-12-31,0,0,0,14472
2015-03-09,2582,1,4,0,2019-12-31,0,0,0,42192
2017-10-20,1363,1,6,1,2019-05-04,1,0,0,13464
2019-08-30,130,0,5,0,2019-12-31,0,0,0,2952
2017-03-04,1361,0,3,0,2019-12-31,0,0,0,24768
2019-09-06,107,0,3,0,2019-12-31,0,0,0,2784
2019-11-22,23,0,3,0,2019-12-31,0,0,0,936
2018-05-20,805,1,4,0,2019-12-31,0,0,0,14160
2016-06-28,1344,0,2,0,2019-12-31,0,0,0,30744
2016-01-16,1906,0,4,0,2019-12-31,0,0,0,34680
2016-08-05,1773,1,2,0,2019-12-31,0,0,0,29832
2019-04-10,275,0,3,0,2019-12-31,0,0,0,6360
2015-04-22,2214,0,3,0,2019-12-31,0,0,0,41136
2015-11-29,1336,0,3,0,2019-12-31,0,0,0,35832
2017-06-02,1578,1,2,0,2019-12-31,0,0,0,22608
2016-09-09,1387,0,3,0,2019-12-31,0,0,0,28992
2019-01-25,282,0,2,0,2019-12-31,0,0,0,8160
2019-05-09,190,1,2,0,2019-12-31,0,0,0,5664
2015-02-04,1918,0,3,1,2019-08-03,0,0,0,39384
2019-02-14,303,0,4,0,2019-12-31,0,0,0,7680
2017-01-02,713,0,3,0,2019-12-31,0,0,0,26232
2018-05-12,506,0,2,0,2019-12-31,0,0,0,14352
2015-08-05,867,1,2,1,2017-12-02,0,0,1,20400
2017-05-19,627,0,2,0,2019-12-31,0,0,0,22944
2019-08-17,308,1,3,0,2019-12-31,0,0,0,3264
2017-11-15,761,0,4,0,2019-12-31,0,0,0,18624
2019-07-25,309,1,2,0,2019-12-31,0,0,0,3816
2018-10-11,345,0,5,0,2019-12-31,0,0,0,10704
